ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
5122,55,25584.27669250874,0.08542450792000396,1,225,5875,1583,7233
5123,18,23380.27998817556,0.3747885278529701,1,290,10785,1687,12182
5124,18,21963.124798170636,0.08658895526700972,0,13,0,0,-13
5125,45,25699.65948885696,0.011923993192031973,1,391,9666,1480,10755
5126,67,20596.23387813498,0.38986359144883787,1,659,8246,2318,9905
5127,36,34744.770138006985,0.015766845349763532,0,13,0,0,-13
5128,25,23107.492867539826,0.2184802594893525,1,54,5467,1591,7004
5129,25,58059.52708112535,0.25111832563794,1,205,7121,1496,8412
5130,26,33784.29864907552,0.0067350529734430484,1,449,5382,1524,6457
5131,50,21396.208827520375,0.15467093386562536,0,11,0,0,-11
5132,52,25453.61951879835,0.023380603335398174,0,2,0,0,-2
5133,70,21659.878231186012,0.10013597293656377,1,1601,21225,1765,21389
5134,24,33045.87488153737,0.003110539657461122,1,812,17584,1497,18269
5135,18,29278.68401112184,0.12164196881056538,1,150,5343,1564,6757
5136,34,20831.31670050139,0.05127566286698626,1,382,6083,1966,7667
5137,18,27434.197000381548,0.04834277863823423,0,214,0,0,-214
5138,72,22823.654488840366,0.46585819026029845,1,274,10682,1748,12156
5139,34,31573.38891008213,0.08383788127726748,1,617,8185,1488,9056
5140,28,29118.144786675533,0.014162066551373578,1,74,9193,2454,11573
5141,33,23227.91813449075,0.1588486824463938,1,94,12697,1626,14229
5142,32,36603.31903745219,0.010906480249718978,1,535,16108,3433,19006
5143,20,24802.698102424158,0.47322862059233084,0,27,0,0,-27
5144,74,36678.712865825364,0.04614082880699644,1,784,9344,1415,9975
5145,44,21536.89320209939,0.005918854195764386,1,658,12575,1612,13529
5146,63,27649.20868658994,0.27434300723532173,0,50,0,0,-50
5147,31,20561.25177192033,0.2927452624725134,1,498,5940,1474,6916
5148,31,20704.58138707797,0.061212469664989874,1,618,7896,3011,10289
5149,44,20121.256361401465,0.07635908959010959,1,435,7187,1474,8226
5150,71,24051.792292015987,0.1313082863433882,0,90,0,0,-90
5151,26,48369.33142258317,0.030643353839396145,1,1747,7265,2085,7603
5152,18,34580.8472652113,0.20685968911483077,1,870,12453,1366,12949
5153,28,35652.40268274841,0.03686055048661153,1,197,5924,1434,7161
5154,22,40935.455253324166,0.1692479330222888,1,503,6709,1631,7837
5155,52,25228.81511069172,0.0039683826535789135,1,2050,13552,2739,14241
5156,20,33232.25766800703,0.027274749165376103,1,827,10992,1388,11553
5157,22,36470.97274179357,0.03839188332398951,1,2382,5406,1473,4497
5158,70,62109.56729748304,0.02237104998624006,0,54,0,0,-54
5159,55,22931.651929679443,0.21262874221509423,1,1276,5370,1894,5988
5160,38,25181.91313033898,0.47614652654717404,0,59,0,0,-59
5161,57,30956.850378500592,0.17694884671581337,0,97,0,0,-97
5162,38,28136.502032232376,0.25814991292026523,0,152,0,0,-152
5163,57,28456.15741198595,0.025928383437149493,1,252,5779,2177,7704
5164,73,28321.14761138554,0.30973579371617666,0,51,0,0,-51
5165,70,36590.01674110473,0.02210000084174077,0,102,0,0,-102
5166,65,21113.343095106633,0.19644301955475696,1,521,6862,1551,7892
5167,32,26026.12047357388,0.08352458426951924,1,251,9437,1459,10645
5168,24,20005.249700686978,0.05267769015197151,1,571,10665,2287,12381
5169,45,45300.22331929823,0.31211690746256376,1,420,10056,2665,12301
5170,24,28121.247314371565,0.007964275520748626,1,406,5609,5742,10945
5171,19,39340.13003867874,0.18473545003231548,1,631,7119,3019,9507
5172,21,21523.86966675331,0.1683970565895486,0,61,0,0,-61
5173,39,23354.0591275404,0.04499192657238417,1,141,7471,1468,8798
5174,30,34103.67028500509,0.38480993135293406,1,346,13841,2016,15511
5175,24,22264.57809946344,0.1616057886392171,1,37,5331,1597,6891
5176,23,32269.70175208758,0.24367854658779142,1,68,5619,1585,7136
5177,36,20172.38123210541,0.025335181646907665,1,889,20991,1447,21549
5178,66,22147.317158061913,0.07273237132855849,1,557,19426,2059,20928
5179,19,82893.49211222028,0.05699872736694826,1,305,6126,2489,8310
5180,73,20149.88584808632,0.03332241514044245,1,1476,5818,1478,5820
5181,28,26278.624895104676,0.058011946038125664,1,150,22967,1984,24801
5182,34,20885.66952490001,0.06474510232216199,1,423,10179,1883,11639
5183,27,28488.13696658578,0.2085645175978538,0,94,0,0,-94
5184,33,20348.66965256786,0.05116554666918478,0,71,0,0,-71
5185,41,22591.74110769705,0.06995988747162944,1,669,9131,2673,11135
5186,39,179951.4173130835,0.032902481589921706,1,908,5841,2785,7718
5187,64,20283.524661735988,0.150733849679868,0,2,0,0,-2
5188,58,21924.712524226667,0.187454678710068,1,216,5439,1349,6572
5189,51,71579.02190238415,0.011812690591566637,1,527,15139,2863,17475
5190,38,20179.572383895287,0.28084267520800477,1,518,5906,1698,7086
5191,62,23686.816667913565,0.0341780531927873,1,653,11776,1547,12670
5192,33,20515.7729859258,0.322659777192209,1,96,6507,1354,7765
5193,50,22486.44000222948,0.054012582015671835,1,484,49467,2013,50996
5194,70,20806.86572867499,0.10573847478683168,1,430,7280,1481,8331
5195,47,32874.401964812554,0.5783735291578568,0,113,0,0,-113
5196,22,22908.681826154454,0.27397432152096873,0,9,0,0,-9
5197,70,20703.83055992675,0.3925466849311801,0,18,0,0,-18
5198,19,28091.442022703104,0.07873003101077122,1,342,7186,1360,8204
5199,34,30195.906328642912,0.09425159456087327,1,260,7301,1649,8690
5200,39,21109.324769939347,0.017141351909594083,1,439,5248,2405,7214
5201,37,20063.36530490918,0.05517838886587711,1,610,6810,1689,7889
5202,33,21612.350115462028,0.09934769682314092,1,506,6881,1777,8152
5203,75,23800.289051937445,0.012813312463834074,0,6,0,0,-6
5204,31,23382.229134353725,0.09236173233243326,1,336,6638,1650,7952
5205,73,28891.451723576203,0.0004369796898298018,1,399,6715,2167,8483
5206,69,30503.9651274167,0.09549930237215554,1,106,5625,2587,8106
5207,41,33384.953390138486,0.1351779055945712,1,1127,9442,1527,9842
5208,21,20170.510959475854,0.007157719594813652,0,4,0,0,-4
5209,61,35458.88531396414,0.06629892251011553,1,265,6351,4964,11050
5210,27,20972.289603983074,0.19271680438223251,1,2402,10055,1444,9097
5211,38,42166.54266260369,0.18562492906068695,1,105,6669,1529,8093
5212,49,46453.10392750419,0.4001876411341651,0,53,0,0,-53
5213,29,62039.0347230159,0.11324686244554559,0,6,0,0,-6
5214,36,20458.230579099825,0.16313404786695057,1,244,7323,2151,9230
5215,29,21978.90846824817,0.0384324541672914,1,1145,9359,2301,10515
5216,27,46672.82249481599,0.27386610891870383,0,53,0,0,-53
5217,22,25669.533128517945,0.003533307337682905,1,831,10388,2449,12006
5218,57,24135.547969617615,0.030705985587635754,1,153,6522,1959,8328
5219,67,23218.63376122745,0.031541966844972416,1,268,5528,2567,7827
5220,25,26812.72483398707,0.06258558966823126,0,39,0,0,-39
5221,28,22198.413620326868,0.05633743818296555,0,99,0,0,-99
5222,22,22381.335252295983,0.23686730495951316,1,1519,22981,1505,22967
5223,39,52574.71018185799,0.0014025202784141572,1,71,12343,1354,13626
5224,66,49022.62228223027,0.016392706442716835,0,61,0,0,-61
5225,54,28161.941131492353,0.08920096066360891,1,1673,8063,2000,8390
5226,61,27150.190799206106,0.1637004874033196,1,595,5471,1647,6523
5227,20,33284.33433170027,0.20640089036063688,1,81,12991,4261,17171
5228,21,36800.87140081004,0.021153868757991225,1,481,17570,1492,18581
5229,74,72399.2297598086,0.10796561204311098,1,365,10406,1596,11637
5230,41,195217.80718292354,0.21816595368282832,1,80,8059,5200,13179
5231,64,29471.705725334894,0.13277610825112282,1,337,5914,2911,8488
5232,49,20142.60194488782,0.0027888532308028772,0,78,0,0,-78
5233,52,43521.54255090417,0.10717505539046063,1,605,5242,1797,6434
5234,52,32954.18648128896,0.013935883563730777,1,318,5352,2175,7209
5235,32,49611.04231325706,0.32054368065643685,1,279,30456,3406,33583
5236,55,20633.006684889308,0.09740506955862749,1,203,518027,1384,519208
5237,38,23438.890580573094,0.11534354704316109,1,279,5338,2031,7090
5238,24,46005.37325939449,0.25959806286832104,0,22,0,0,-22
5239,52,108594.87112947139,0.12428986114717092,1,526,7081,1554,8109
5240,22,21950.187481040415,0.011262474225192231,1,375,13912,2078,15615
5241,30,130882.70756630746,0.21910098779433143,1,403,5481,1576,6654
5242,22,27170.917391817547,0.008903033626778674,1,432,51308,1989,52865
5243,65,22934.875313823442,0.2182155273540885,0,1,0,0,-1
5244,43,24510.2303268679,0.22734305707062044,0,28,0,0,-28
5245,19,27898.24931773178,0.009772230944247923,1,580,10394,1501,11315
5246,68,62334.43580973142,0.10974645506794825,1,151,6098,1830,7777
5247,47,28644.57297810983,0.0597332407385307,1,316,14031,1377,15092
5248,74,32832.1890312677,0.05549924245789244,1,883,6999,1591,7707
5249,29,20782.36372360997,0.22506739073665522,1,759,5584,2286,7111
5250,25,24152.89335989236,0.22003691871647413,1,1141,7541,2089,8489
5251,34,40990.06937831146,0.09802433199423935,1,278,6962,2387,9071
5252,44,30215.79652565997,0.1682258512854215,0,7,0,0,-7
5253,49,20395.370824572576,0.04582438299864502,0,54,0,0,-54
5254,21,20330.39489212172,0.02894278930547433,1,144,12110,2059,14025
5255,29,29775.141017353966,0.15022128923636496,0,76,0,0,-76
5256,47,26149.877537750246,0.24347471046829475,0,45,0,0,-45
5257,32,35689.61256555815,0.14111144178645055,1,737,5310,1775,6348
5258,66,24214.978978727377,0.023947204464129655,1,149,8808,1668,10327
5259,38,24140.641589865634,0.03311435580370513,1,263,10132,1658,11527
5260,38,20633.479984550748,0.1626707786263166,1,845,8744,1732,9631
5261,19,22683.57352750486,0.08098448621975393,1,1230,5398,1959,6127
5262,75,26041.08831941598,0.06408387408362162,1,383,7546,1408,8571
5263,31,24342.361131913276,0.008452794336759498,1,1046,17146,1600,17700
5264,28,46762.930605205656,0.19116097786308636,1,860,8173,1353,8666
5265,58,30915.238653233675,0.22423967578338552,1,220,5603,1636,7019
5266,18,39547.1771112219,0.04400320090834835,1,118,8215,3026,11123
5267,28,30328.170155240987,0.33888139128993844,1,1117,11844,2702,13429
5268,33,24214.36024627125,0.11028474416421152,1,160,7265,1989,9094
5269,26,29817.212253010675,0.1437505873620183,1,385,6227,1606,7448
5270,20,20500.057944638025,0.2311075704648719,1,2452,7488,1647,6683
5271,42,22863.433761589244,0.04142061086207904,1,361,5357,1427,6423
5272,53,24175.12858493498,0.06225180354454215,0,50,0,0,-50
5273,24,24247.0250840078,0.10051513288762244,1,59,5334,1554,6829
5274,58,28239.26179039209,0.09770063887061245,1,25,9300,1901,11176
5275,38,48195.78747811404,0.2803951840912188,0,6,0,0,-6
5276,55,26548.36649204629,0.018012249970802557,1,1114,6405,2145,7436
5277,26,21158.70177784116,0.0649132371205251,1,743,5539,2281,7077
5278,25,22348.501003917543,0.06783741113844621,0,43,0,0,-43
5279,48,24535.04693847216,0.07429801680882465,1,165,5608,1692,7135
5280,25,24536.72297623414,0.0263923328083136,1,974,7253,3340,9619
5281,44,21300.485747284732,0.02515425559428807,1,875,5410,1434,5969
5282,34,21242.019617407677,0.09200348722694385,1,852,10165,1438,10751
5283,33,58238.36735267847,0.07369091208717937,1,208,5333,2055,7180
5284,54,24860.960761446087,0.06410707085090267,1,69,14321,1351,15603
5285,70,22664.05621991706,0.24889685062267924,0,32,0,0,-32
5286,29,21514.989892169677,0.027570419748201798,0,32,0,0,-32
5287,61,27549.223293119514,0.22343351947573123,0,3,0,0,-3
5288,20,21890.348152914576,0.21471742596211787,1,427,8351,2545,10469
5289,47,24991.337047566707,0.007692541458016786,1,1357,5284,1732,5659
5290,72,39579.98070287526,0.28138461964779193,1,197,25554,1357,26714
5291,36,23232.84027586227,0.02279629491227706,1,255,12963,2569,15277
5292,43,26552.69349709319,0.07033379666161858,0,67,0,0,-67
5293,25,58527.66069345942,0.025830581047204062,1,474,6398,13830,19754
5294,29,26904.493234349935,0.010619422907622583,1,339,7254,1691,8606
5295,28,38388.21773358122,0.15874347686143322,0,22,0,0,-22
5296,52,24008.940370199016,0.03130247350601111,1,293,5548,1514,6769
5297,23,28568.359606216934,0.055800880636644956,0,20,0,0,-20
5298,27,24474.62164979032,0.07470760723030055,1,83,12352,1431,13700
5299,53,23559.861287590094,0.09319368960359428,1,277,8583,3366,11672
5300,25,49375.95972596159,0.09836229876386776,1,514,5808,2413,7707
5301,72,20388.966990707202,0.06215787514311461,0,32,0,0,-32
5302,35,24511.48291677221,0.03610375053305736,1,37,7543,1556,9062
5303,31,23651.371101608645,0.05222261021195354,1,115,7878,2180,9943
5304,28,33972.23775589159,0.04525240391362582,1,209,5526,1791,7108
5305,18,26374.91081474428,0.055222104324032247,1,307,8163,1838,9694
5306,52,74312.9443740213,0.34301044877129117,1,417,5731,1647,6961
5307,29,23793.514135562895,0.15559546946264868,0,138,0,0,-138
5308,45,24276.0834428082,0.1401232802614892,0,26,0,0,-26
5309,69,21965.97888399979,0.1735464068478497,0,52,0,0,-52
5310,32,23817.429572292713,0.036736822322497864,1,572,5320,2147,6895
5311,51,21170.94800606849,0.009648510134575475,1,670,7264,1356,7950
5312,20,38166.45292376722,0.09229097601682344,1,259,8640,1368,9749
5313,20,32037.929233695857,0.2609205182580327,1,750,6222,1416,6888
5314,40,43951.34240700804,0.41791407192665964,1,449,7319,1426,8296
5315,48,30591.16143786324,0.295554195737191,0,42,0,0,-42
5316,23,26290.12380067647,0.04313846075695867,1,343,9332,1354,10343
5317,24,20507.422155991888,0.04600990063167889,0,54,0,0,-54
5318,18,24604.587257651492,0.09304703221746269,0,86,0,0,-86
5319,27,20121.749743638236,0.08603340779704201,1,2830,9582,1849,8601
5320,62,20704.004707471107,0.02770885703916177,1,625,5238,1990,6603
5321,21,43638.316067217085,0.6683073539695817,0,25,0,0,-25
5322,24,25323.77367665794,0.11077114062551481,1,630,6970,1423,7763
5323,65,29838.484869112486,0.0009837161869943563,1,160,5834,1717,7391
5324,65,91074.3996906691,0.24064225637100956,1,192,10147,1353,11308
5325,18,20811.70330911441,0.02674848420108731,1,765,10066,1353,10654
5326,37,23690.35825823834,0.18462792930158445,1,101,5666,1545,7110
5327,67,27260.173332780945,0.16729149639522525,1,206,9000,1601,10395
5328,54,26276.956465698488,0.014735262812072476,1,174,9880,1471,11177
5329,31,36985.458040422505,0.08524130210229815,1,140,18774,1413,20047
5330,35,21508.4394124716,0.25887723205250657,1,742,8665,4563,12486
5331,20,27625.832627972548,0.03935431524255575,1,1414,5947,2891,7424
5332,39,35370.876072583815,0.29668270425467747,1,847,9426,1819,10398
5333,50,44097.54824678083,0.17955871053816896,1,956,6749,2102,7895
5334,29,20797.80590066096,0.20925792048643127,0,1,0,0,-1
5335,22,21809.919906057065,0.06255008543115771,1,591,7435,1569,8413
5336,71,23311.184277325065,0.09350858631711742,1,958,5377,1379,5798
5337,37,23248.031912870796,0.11841917203812727,0,32,0,0,-32
5338,64,20017.16358177482,0.30911626881583704,1,201,18277,3091,21167
5339,55,20758.02844042041,0.10072965203997497,1,53,5273,1635,6855
5340,52,54909.64544152452,0.21270533115773527,1,567,11540,1338,12311
5341,31,21038.660484263546,0.26762411934137537,1,1310,5364,1759,5813
5342,46,40730.27230331208,0.010140287633958328,1,646,5753,1800,6907
5343,65,20033.796130993505,0.09757915190692502,0,22,0,0,-22
5344,60,22554.230642741317,0.0120299263441133,1,115,6732,1506,8123
5345,31,21631.99508857796,0.06992353126977065,0,131,0,0,-131
5346,23,44667.21756450976,0.03161659027212203,1,393,5463,2250,7320
5347,55,37383.82334689865,0.07225541984160293,1,604,5526,3178,8100
5348,58,22531.754538990506,0.0953336278544169,1,519,6215,1747,7443
5349,21,27126.74166462064,0.12958341887744326,0,4,0,0,-4
5350,29,21344.00811615057,0.16235308049974367,1,1287,10568,1381,10662
5351,57,20284.703566256503,0.08916486316607103,1,1149,5631,1949,6431
5352,61,44157.20927696005,0.02922705131889748,1,1321,6002,1550,6231
5353,20,29054.791694067164,0.03243850407726692,1,398,5456,1418,6476
5354,45,25974.574813724386,0.07074253288238233,1,689,26397,1480,27188
5355,20,22719.31076261522,0.2647864036928913,0,73,0,0,-73
5356,62,27947.450488214377,0.06156401789779793,0,9,0,0,-9
5357,44,27180.324439930475,0.06723799531779179,1,366,5345,1834,6813
5358,22,21371.186635135273,0.37370362259925965,1,1797,11790,2172,12165
5359,40,28550.18033119926,0.1385014802169401,0,171,0,0,-171
5360,75,23610.484770215295,0.20554158372451004,0,21,0,0,-21
5361,47,49164.02284851082,0.021392834917645098,1,980,6674,1857,7551
5362,67,25791.995277451795,0.21584091515204074,1,657,28812,1526,29681
5363,47,21388.439368803574,0.14014679441220684,0,3,0,0,-3
5364,21,20646.524987837496,0.09757595618719879,1,51,8330,1432,9711
5365,29,23960.82053304595,0.1955982780952,0,180,0,0,-180
5366,61,26468.174277418144,0.07264455586118791,0,41,0,0,-41
5367,32,26038.574375404394,0.057724795147138686,0,74,0,0,-74
5368,39,54804.948786520865,0.008563479524478038,1,1438,12744,1774,13080
5369,33,22499.11854729905,0.038494524045220385,1,291,10800,1950,12459
5370,23,42214.41286063549,0.03057065875663154,1,344,9635,1665,10956
5371,72,77555.93784644917,0.12833190145451828,1,173,6681,1380,7888
5372,25,20534.73113849805,0.038193632744587355,1,361,5768,1364,6771
5373,66,21069.21436076491,0.09346943757198013,1,565,7557,1410,8402
5374,23,23936.663698130706,0.025078904477166788,1,149,13654,3638,17143
5375,39,29232.16299892891,0.16919454979325035,1,178,7800,1749,9371
5376,25,28352.086240215773,0.011510213945437274,1,878,5606,3842,8570
5377,53,28043.540472462522,0.33704399005421903,1,211,5425,2135,7349
5378,67,35161.333839288745,0.06582169943733848,1,475,5751,2354,7630
5379,26,20076.897031045522,0.1842324335646719,1,643,5819,1722,6898
5380,28,21900.531324714946,0.07029685925687297,1,130,5709,1691,7270
5381,26,21815.21321741541,0.05687600127350558,1,257,5558,1435,6736
5382,39,28400.70065720364,0.3967727535490883,0,95,0,0,-95
5383,37,33359.22732904099,0.09972872271675563,1,133,8981,1490,10338
5384,56,22901.98384404208,0.03352073708781677,1,1657,9242,2080,9665
5385,64,47307.204171279496,0.00347594789132695,1,116,5776,2219,7879
5386,53,35406.74889071054,0.15377046367403951,1,1150,5464,2019,6333
5387,24,42360.957558717586,0.2640214602006475,1,431,8862,1426,9857
5388,70,34794.12544774671,0.28859146320095774,0,0,0,0,0
5389,46,26227.915832110357,0.0358679248298759,1,1573,5892,1348,5667
5390,25,24841.481008014773,0.09240691260796574,1,259,7143,2672,9556
5391,49,20777.143215950295,0.23716430933589266,0,118,0,0,-118
5392,18,20107.351118420946,0.011684896145035444,1,113,18492,1387,19766
5393,37,25724.57288482463,0.12864854159895403,0,13,0,0,-13
5394,47,26276.170498332252,0.17928704957239683,1,196,9094,2518,11416
5395,50,20054.177419799194,0.015044553831416648,1,465,5499,1689,6723
5396,29,48907.97649310791,0.26241126878564314,1,474,8461,1862,9849
5397,37,52014.55956981755,0.001091702532122177,0,6,0,0,-6
5398,54,35172.43122273322,0.17146702174911943,1,114,12575,1806,14267
5399,53,22747.98960776844,0.12267377160056774,0,99,0,0,-99
5400,38,27574.445542041125,0.005838267226100685,1,226,6059,1401,7234
5401,28,24560.170935629394,0.5560567453726921,0,3,0,0,-3
5402,63,38739.38915966696,0.06573278093417559,1,639,6732,2009,8102
5403,18,28964.154295173576,0.1098701245883884,1,349,6005,1610,7266
5404,51,21933.85340617973,0.15562034153893262,1,1838,7457,1435,7054
5405,24,23968.650900183195,0.1331901430891752,1,1244,22121,1629,22506
5406,29,20506.616214563135,0.0475080854705775,1,1099,5309,1552,5762
5407,58,32135.056644071614,0.01851051739751179,1,47,11833,1487,13273
5408,22,27492.975310812162,0.14022728820535113,1,64,10967,3318,14221
5409,60,22515.39973954988,0.18454808555967903,1,961,5874,1503,6416
5410,34,24896.558977462097,0.32178892932212805,0,38,0,0,-38
5411,24,20670.573418496155,0.17965755671543088,1,111,7989,2339,10217
5412,35,21216.717396829994,0.08515452960465118,1,738,6633,1665,7560
5413,70,21853.164358871978,0.051707488613350804,1,38,7783,1379,9124
5414,22,41444.78010240458,0.2806397474055661,1,1577,14554,1367,14344
5415,36,35080.56767901156,0.14163864796998735,1,54,6603,2210,8759
5416,31,34924.012343329036,0.07096505036824619,1,546,9247,3251,11952
5417,43,27336.99066909435,0.04869032006825077,1,795,6503,2053,7761
5418,74,24010.824882497243,0.33269630419185997,1,610,59451,1800,60641
5419,38,63249.035464838744,0.0857343805795583,1,1481,6760,2692,7971
5420,67,30811.34694826615,0.006736688254893475,1,1016,15148,1523,15655
5421,26,39333.59732978202,0.18217792962762322,1,373,5741,1536,6904
5422,18,27296.78580494727,0.04353267563516777,1,777,6000,1393,6616
5423,64,21440.063861071118,0.018645002800167287,1,335,9109,7326,16100
5424,64,33040.151358005656,0.056669597018887165,1,477,9881,2804,12208
5425,66,22833.519333368164,0.16707588998367767,1,727,6965,1932,8170
5426,48,30514.95454917149,0.0014799747594857779,1,424,5489,3541,8606
5427,69,21764.405228444582,0.08435503828653029,1,594,7057,1366,7829
5428,52,53949.38749833278,0.06701029682541976,1,406,11263,1760,12617
5429,18,20452.825742730623,0.4882971587393793,1,237,6046,1543,7352
5430,36,22176.466324770296,0.16521441537822554,1,639,5796,2021,7178
5431,41,27712.04113575799,0.01461205298702931,1,2003,6542,1531,6070
5432,19,37121.641591515974,0.11780859106380596,1,1867,6698,2185,7016
5433,29,24964.57642492475,0.10706354766755308,1,229,21672,1431,22874
5434,18,22948.063188152013,0.07033773480221069,1,1908,6215,2165,6472
5435,24,46111.30305494248,0.15916402252323159,1,568,11837,2166,13435
5436,37,22802.84761357396,0.1849903089969042,0,54,0,0,-54
5437,23,20445.226150431507,0.30406641372356946,1,192,11712,1500,13020
5438,46,31785.1176670387,0.04678464260674152,1,883,12906,1445,13468
5439,42,31745.59369037094,0.14303635999856923,1,115,8176,3307,11368
5440,32,23647.174878767306,0.1690723453948826,0,23,0,0,-23
5441,60,24890.412693958493,0.04307112695463957,1,625,17833,3473,20681
5442,32,21940.081176353953,0.0437063132612284,1,606,17115,4088,20597
5443,44,20224.112812659616,0.01775859044846465,1,51,6793,1702,8444
5444,20,23519.122592532534,0.12847437056652136,1,571,10447,2574,12450
5445,48,27723.124214351148,0.041448487451140735,1,901,6294,1762,7155
5446,20,26774.55370422933,0.08123778701340902,1,137,23547,4929,28339
5447,71,25101.441996163296,0.3144953518695416,1,1248,11865,1855,12472
5448,28,25374.85297591949,0.10651958362614075,0,22,0,0,-22
5449,45,51123.026186538016,0.07467633017654769,0,47,0,0,-47
5450,59,31122.09943981266,0.006468670216652765,1,1931,7304,1769,7142
5451,56,28496.640031434526,0.05110168657099977,1,1071,36093,1654,36676
5452,46,21453.678739594656,0.013091412037572848,1,1022,7519,1705,8202
5453,58,26656.504807908383,0.11388191692832905,1,29,8481,1409,9861
5454,56,56879.59970693056,0.33764253184621695,0,163,0,0,-163
5455,24,151644.43360443113,0.11504958038765237,0,156,0,0,-156
5456,29,31988.100581299306,0.08833671857446335,1,305,11210,3814,14719
5457,40,34162.45890124808,0.09940963394755523,0,65,0,0,-65
5458,20,21235.805843380367,0.028419147906200974,1,225,6988,2110,8873
5459,52,25576.687575698816,0.08556543650235371,1,253,8872,1457,10076
5460,58,82344.61046721882,0.05812412056884895,0,17,0,0,-17
5461,45,20834.71753438305,0.04913285090555552,1,194,6094,1593,7493
5462,75,20452.77600371591,0.04478771898941055,1,36,9845,2634,12443
5463,45,38138.502766648264,0.09742687987843014,1,58,15787,1994,17723
5464,34,48881.16293150321,0.2833893852382741,1,413,6705,2919,9211
5465,53,20929.74147449009,0.36140401461385674,0,101,0,0,-101
5466,57,35745.68087917615,0.06940158479862765,1,923,6994,4290,10361
5467,28,100906.6743897647,0.17564352392181032,0,9,0,0,-9
5468,45,26407.13551137566,0.17182500117941146,1,1204,8193,1539,8528
5469,70,25458.904381790955,0.08403849850440546,1,435,30076,2045,31686
5470,31,22930.466115839197,0.14629128841877326,1,822,6083,1498,6759
5471,28,22526.089416596074,0.13868121718113413,1,307,8589,1613,9895
5472,24,26461.47081981768,0.5210667709973581,0,51,0,0,-51
5473,73,28292.597438612833,0.3916245846284246,0,31,0,0,-31
5474,39,27883.183012656504,0.10406229782599752,0,70,0,0,-70
5475,33,24069.1247427414,0.08933163929730409,1,280,7261,1415,8396
5476,28,28677.33712929269,0.3811007813803993,0,14,0,0,-14
5477,18,21482.883697228164,0.145561540787796,1,1111,5847,1782,6518
5478,51,24117.325997024738,0.023784328470843167,1,685,5351,1486,6152
5479,28,40763.1305948284,0.022980202364420797,1,270,5373,2070,7173
5480,43,23945.386632871185,0.06057360208432972,0,24,0,0,-24
5481,18,22648.493797500854,0.13349276272212898,0,42,0,0,-42
5482,32,27558.672598579793,0.0562247084900877,1,501,13357,1489,14345
5483,19,22230.001498990554,0.29112388416913426,0,5,0,0,-5
5484,25,26323.45743607998,0.12919041084174737,1,202,7915,1693,9406
5485,34,35106.26987445597,0.03721669910842531,0,20,0,0,-20
5486,26,24191.91161531117,0.06794276577245269,1,992,6539,5231,10778
5487,19,30894.671334988656,0.233828577594381,1,69,6813,1359,8103
5488,22,43809.424034803844,0.06146820007396171,0,11,0,0,-11
5489,45,25335.398866690757,0.13827936198699217,1,109,5939,1344,7174
5490,59,152246.5903271292,0.10186448394549547,1,720,5772,1657,6709
5491,42,36057.95648750438,0.17692573312320728,1,701,5825,2050,7174
5492,55,20260.263717524136,0.1452569549666387,1,785,17433,1670,18318
5493,41,20712.471291839913,0.015737497621687142,1,349,7637,1390,8678
5494,44,20372.25862690439,0.04982989664360502,1,1778,8210,1588,8020
5495,41,20506.305220499282,0.05721412375982854,1,109,9240,3078,12209
5496,54,20158.32609751096,0.5601630591992757,0,83,0,0,-83
5497,30,22874.454018107503,0.06534372218548833,1,593,15709,1477,16593
5498,28,20675.143300028558,0.08202628012258466,1,328,13381,1401,14454
5499,32,21468.498368797274,0.034878919876540175,1,65,6475,1350,7760
5500,49,26157.57573507179,0.202008238023372,1,935,7655,1825,8545
5501,37,24758.797206947143,0.029893991300612457,0,80,0,0,-80
5502,58,27750.163748799238,0.10514233968542348,1,882,7085,1937,8140
5503,28,34589.92802983782,0.05467464341069509,1,800,12435,1625,13260
5504,34,26371.96228666026,0.03812538164888922,1,319,5537,1748,6966
5505,26,21681.502710416462,0.14832898399156222,1,173,5386,2674,7887
5506,27,22853.781292264444,0.00042009701382290026,1,169,6458,1666,7955
5507,40,20710.473974885284,0.1046866616219832,1,575,6461,5384,11270
5508,42,41978.66008288381,0.06345332308061855,1,79,8037,1603,9561
5509,29,59003.014418245926,0.19580339544826997,1,223,8101,1653,9531
5510,66,26951.719759094096,0.036867116829339165,1,298,5310,3395,8407
5511,25,29145.98965956019,0.06787998161446983,1,120,5428,1892,7200
5512,28,30194.106050623155,0.07461994026172172,1,51,7823,2353,10125
5513,27,362537.72715341556,0.23857966758523164,1,609,5339,1513,6243
5514,62,48568.41865474435,0.0857489053901561,0,33,0,0,-33
5515,70,26950.63643185582,0.45111199691789455,1,331,10215,2162,12046
5516,40,55975.8145551579,0.2567384204901597,0,67,0,0,-67
5517,48,21929.19181239366,0.2489680070493143,1,622,10368,1338,11084
5518,20,28711.92100193484,0.4606442034469737,0,2,0,0,-2
5519,54,46261.67643594057,0.08486999824527477,1,2078,8327,1374,7623
5520,38,32494.404898158173,0.15145739210004897,0,58,0,0,-58
5521,47,25405.273325351594,0.039328764133599654,1,338,6233,1349,7244
5522,31,20914.96692605127,0.23634399777066464,0,79,0,0,-79
5523,55,25682.143063373074,0.44565261302961984,0,66,0,0,-66
