ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4058,31,44978.289133270264,0.048724650582146034,1,183,8939,1722,10478
4059,38,100606.55232498521,0.00723428360938527,1,303,7533,1461,8691
4060,30,21027.27647971923,0.44719062887129185,1,554,7777,1814,9037
4061,47,20976.063846236746,0.15229615449223147,1,108,7300,1422,8614
4062,19,24883.312744076855,0.11082242266534503,1,367,5539,1616,6788
4063,22,22747.360453480178,0.03034337541220211,1,893,9651,1838,10596
4064,47,101525.26239848754,0.2042462641478038,1,118,62573,2088,64543
4065,52,43341.91994085343,0.2644553429548976,1,1334,9644,1717,10027
4066,41,20176.36993438327,0.034027127360358976,0,44,0,0,-44
4067,20,30212.490360584416,0.3138053999356442,1,554,18090,1345,18881
4068,27,22409.15046547947,0.2911796603694141,1,315,5693,1464,6842
4069,38,33839.83997990666,0.00024313315224694718,0,133,0,0,-133
4070,70,22351.8846942987,0.10293424280650924,1,228,7921,1921,9614
4071,55,32031.96131659122,0.01781517589614006,0,28,0,0,-28
4072,63,23214.278121581534,0.032986460390806036,1,153,5849,1967,7663
4073,64,28427.265101501045,0.027874591807251416,1,1517,5395,1541,5419
4074,70,53811.52336851839,0.09145073064026538,1,1989,7130,1978,7119
4075,24,23236.524613448248,0.45956777444047825,0,46,0,0,-46
4076,21,35897.04483700686,0.054633300044688665,1,691,9558,1465,10332
4077,27,31154.367716762983,0.00924634016306801,1,313,8953,2509,11149
4078,46,37123.16586435299,0.07789668817520545,1,114,22393,1627,23906
4079,48,28170.166589841207,0.03637688478715879,1,2895,6929,1470,5504
4080,43,23177.181027252725,0.007968971651089608,1,135,6094,2170,8129
4081,60,22668.227918093962,0.0370857854841031,1,248,20511,4715,24978
4082,36,22367.922863139625,0.10063921251891081,0,31,0,0,-31
4083,34,22586.08107438671,0.21026737271397414,1,436,7981,2548,10093
4084,30,21972.177638235386,0.14982636540442568,0,22,0,0,-22
4085,46,22602.814522236622,0.021246748172546202,1,366,9853,2783,12270
4086,35,32602.166736566458,0.5705961263675395,0,112,0,0,-112
4087,73,30791.68704022117,0.12573480286494845,0,16,0,0,-16
4088,44,28901.806084997297,0.10021700780087944,0,54,0,0,-54
4089,19,75585.31155668458,0.17710446078006004,1,2676,6011,5191,8526
4090,47,20033.709297592148,0.07605223909628289,1,1128,21109,1973,21954
4091,46,24859.558013306876,0.027661613233239558,1,353,10578,1516,11741
4092,32,25432.680750311505,0.06720394356044444,0,63,0,0,-63
4093,29,23213.556062542113,0.14236137962564588,1,178,8659,1622,10103
4094,33,20310.927253234495,0.13522639569813713,0,30,0,0,-30
4095,52,28011.86440762909,0.11903259701601701,1,218,9475,1370,10627
4096,22,67596.07342444187,0.02564875381158067,1,835,11567,1428,12160
4097,24,20886.615912252702,0.049610526500997364,1,167,6850,1806,8489
4098,34,28694.384888905784,0.1592005598794375,1,398,14837,1424,15863
4099,23,73518.52507639835,0.04021840995819717,1,737,15643,1987,16893
4100,37,23875.136351182893,0.05629198110668001,1,384,8103,2366,10085
4101,21,22433.954969743558,0.0019287427080367583,1,281,9034,1684,10437
4102,19,20626.01219943184,0.16584729433604295,1,141,7332,1705,8896
4103,69,21299.203457886662,0.0012385019015473877,1,2141,6838,1515,6212
4104,29,21697.85633517823,0.12823410183764347,0,63,0,0,-63
4105,64,31949.382503095017,0.037227711202768084,1,239,8321,1498,9580
4106,38,35039.42298138847,0.026838787806280354,1,155,7620,1987,9452
4107,33,47288.215660483074,0.03823728025138927,0,46,0,0,-46
4108,19,38722.93902660942,0.016140953201659997,1,229,9417,2752,11940
4109,25,20796.997239335265,0.2763136377415077,0,2,0,0,-2
4110,72,24822.67603279397,0.07098420764217762,1,896,9854,1716,10674
4111,40,32584.70336561815,0.010823227434659657,1,392,5512,2531,7651
4112,70,20013.418406151966,0.015348820882153072,1,613,13952,2524,15863
4113,36,23251.808568260563,0.04866853111863242,1,865,8029,3608,10772
4114,32,30451.876065391858,0.041842504393680514,1,158,5927,1400,7169
4115,18,22135.02973318177,0.0311755723307691,1,2087,7802,4744,10459
4116,44,34699.11770190862,0.4237079016006875,1,1176,54197,1435,54456
4117,49,32609.499507587156,0.0061058558941824385,1,836,27361,1428,27953
4118,45,21260.636908650664,0.0951698208965219,1,162,5480,3372,8690
4119,21,23462.71332311528,0.08619151440125725,0,99,0,0,-99
4120,21,24784.106825104827,0.23686806905733923,1,545,250816,1369,251640
4121,38,25949.545411595787,0.036216609373911135,1,383,5565,2275,7457
4122,31,22751.780047566815,0.10436361902117781,1,1675,6556,2272,7153
4123,62,20999.625747497856,0.03534212624133303,1,126,9211,1916,11001
4124,36,21258.72485409999,0.12610173289919,1,878,5560,1836,6518
4125,54,119591.89659609033,0.07703552905329814,1,970,5369,1867,6266
4126,24,22887.38323349137,0.08103572646538461,1,239,15508,1601,16870
4127,24,22648.725650543896,0.050490658653836985,1,1276,6857,2037,7618
4128,18,21145.361295756295,0.008961480691893363,1,183,6653,1352,7822
4129,30,27614.508597679745,0.046789336525247915,0,26,0,0,-26
4130,22,36795.43277507868,0.2087282811346832,1,163,6087,2000,7924
4131,52,22279.84138117868,0.021086547715690372,1,54,6304,1556,7806
4132,20,21465.92335894254,0.12358432831151395,1,447,16273,1884,17710
4133,37,20945.67203604668,0.0811396078935328,0,15,0,0,-15
4134,38,66412.28420079083,0.16541824803667682,1,186,32948,1754,34516
4135,20,30892.331352246023,0.20000054723859767,1,131,5341,1408,6618
4136,35,25111.763603373893,0.17852635994204272,0,60,0,0,-60
4137,19,22362.001709435564,0.08870168390435712,1,328,5571,1412,6655
4138,19,20081.702929248408,0.004194920816153841,1,421,5881,1626,7086
4139,33,20886.344097171626,0.24771430892556964,0,0,0,0,0
4140,18,59522.05369444478,0.014432907081797319,1,455,9743,1741,11029
4141,23,28899.402748820707,0.09841721553360944,1,99,23074,2113,25088
4142,33,92948.08325883096,0.05588365376796446,1,625,8868,2794,11037
4143,22,47747.518078521425,0.24462637553528532,1,241,19242,1789,20790
4144,69,32375.410084321138,0.2758573080576045,1,99,6296,1993,8190
4145,45,22066.28427510862,0.020653294589514568,1,261,13994,1759,15492
4146,49,31812.53579609415,0.3280110424476933,1,633,6958,2259,8584
4147,63,20238.947720775832,0.162746463357777,1,960,7240,1335,7615
4148,56,23066.254735296465,0.37947889359807935,0,16,0,0,-16
4149,31,22704.101030923568,0.19668527910671468,1,981,6933,1336,7288
4150,49,35100.31548395917,0.23660829032389577,1,128,5951,1495,7318
4151,21,25086.861636244335,0.09784539839261887,1,394,6603,1383,7592
4152,50,40999.13972939905,0.136798359295809,1,52,8297,1707,9952
4153,18,27867.519243077204,0.01870948538654493,1,178,6785,1551,8158
4154,28,37652.30259611213,0.11724316700546222,1,511,12601,1649,13739
4155,51,22316.932529999925,0.25389522587854535,0,35,0,0,-35
4156,20,27136.67426905199,0.28597060278320513,1,136,18335,1448,19647
4157,29,23419.75125813804,0.4468140720534073,1,481,5393,1333,6245
4158,50,32487.91092332097,0.14380136856864495,1,308,8180,3074,10946
4159,26,22720.832097227398,0.310727299176411,0,23,0,0,-23
4160,59,31900.204866001914,0.11882577420490842,0,245,0,0,-245
4161,39,31460.599778374482,0.2266433050506217,1,1296,5998,1553,6255
4162,54,22195.233558116353,0.018670780973647595,1,491,7352,1671,8532
4163,51,34185.37492008614,0.11868854002937633,1,266,8432,1380,9546
4164,74,32034.438002101127,0.010982020450516897,0,122,0,0,-122
4165,33,25431.340794077,0.1054334223989613,1,440,8492,1433,9485
4166,58,26012.228269660187,0.07424239124770525,0,59,0,0,-59
4167,32,29913.960659231958,0.22744940561663932,1,687,13095,1668,14076
4168,23,29291.723846810066,0.12609634582712212,1,1077,6916,1349,7188
4169,26,26897.95133112463,0.13318289734056188,1,373,6041,1643,7311
4170,69,21861.196636934583,0.0986333380937833,1,359,6748,1546,7935
4171,64,28779.561309905,0.13321259584539308,1,234,7514,2093,9373
4172,53,29848.585228824417,0.08599197080726369,1,539,22426,1929,23816
4173,44,22705.360792024996,0.1726772410631014,1,679,5306,1706,6333
4174,68,22673.757579414825,0.07079927703959846,0,9,0,0,-9
4175,40,21396.948059536953,0.09929990195357877,1,2485,9243,2431,9189
4176,34,24362.765788987766,0.04545695796428075,1,236,5792,1356,6912
4177,20,31987.53362494685,0.1365014229913173,1,294,14628,1750,16084
4178,36,28768.365856781544,0.06363614213937423,1,16,7420,1364,8768
4179,27,23561.934191229284,0.17106255709621102,1,653,5479,1911,6737
4180,54,23359.99015882608,0.0019995366276179664,1,495,7094,1633,8232
4181,36,20974.244679886026,0.009904543412252536,1,177,14119,1445,15387
4182,28,20816.930457666364,0.0712368115380901,1,714,7412,1837,8535
4183,23,71775.99967336921,0.05866770238054128,0,19,0,0,-19
4184,56,23572.813395596728,0.07357002402388423,0,3,0,0,-3
4185,68,26688.450941552856,0.03129916569213795,1,520,8052,1655,9187
4186,23,20864.794452502058,0.39404648468157666,1,89,7352,2082,9345
4187,34,20564.04534990123,0.07865746483846961,1,2399,5657,3505,6763
4188,19,25197.311025356157,0.000884648886156693,0,33,0,0,-33
4189,21,45297.550919063775,0.03810457965919169,1,458,5845,2490,7877
4190,22,23693.66294275134,0.06598271807326028,0,181,0,0,-181
4191,20,21763.397105141787,0.21690083662808404,0,26,0,0,-26
4192,20,25960.876874290734,0.2783415668211717,1,1161,6304,5539,10682
4193,31,27082.51387872835,0.1678596875667821,1,975,6279,1670,6974
4194,35,25596.395300010376,0.045521933134073,1,432,7112,1413,8093
4195,39,46070.53957278729,0.08435496571689238,1,333,6677,1344,7688
4196,58,80943.05043543523,0.005112220235871308,1,311,8037,4996,12722
4197,26,23445.11907323386,0.18065311428019296,0,45,0,0,-45
4198,36,33503.544985983026,0.1197493570901589,1,91,11925,2133,13967
4199,39,24340.043754171613,0.2144634295502939,0,18,0,0,-18
4200,18,31183.7498866861,0.20349225541189517,1,652,11366,1660,12374
4201,48,22413.400372317945,0.17881201957860068,1,355,12380,2108,14133
4202,60,21481.720927122067,0.08970117434052588,0,28,0,0,-28
4203,63,25204.568154715555,0.019150689151322155,1,162,8057,1488,9383
4204,22,29094.87924408061,0.025516411103502386,1,80,6741,1949,8610
4205,36,25728.297233514473,0.08426166610838237,0,28,0,0,-28
4206,45,34119.197559800545,0.07936492874740515,1,107,15715,1493,17101
4207,73,26289.927465702578,0.07471599207621565,1,117,6572,1727,8182
4208,30,31694.999384096634,0.10595842270056105,1,234,5721,1703,7190
4209,72,116748.38138338245,0.05268710172609448,0,46,0,0,-46
4210,39,41411.66733328976,0.23619487618179705,1,3048,6598,3704,7254
4211,51,28405.049275601585,0.23477449406826242,0,21,0,0,-21
4212,67,21797.624956077307,0.19325945684925452,1,780,5883,2591,7694
4213,51,25771.09694308609,0.18672736424706246,1,950,5622,1658,6330
4214,46,23716.243794900493,0.26636546601797184,0,19,0,0,-19
4215,29,33380.09316986342,0.028424787875513075,1,344,5593,1365,6614
4216,35,49584.268642739335,0.2133352540280073,1,2074,6759,1386,6071
4217,35,28119.056799505048,0.1669813162966994,1,1510,6303,1401,6194
4218,42,20504.558489699073,0.018163965365830058,1,290,7876,2666,10252
4219,50,57641.07172481291,0.018845817280298893,1,240,6524,1371,7655
4220,23,37452.35342843028,0.11293559429689101,1,350,12920,2058,14628
4221,51,41867.0457323619,0.2799573237281046,1,279,8233,1338,9292
4222,21,20338.251724282563,0.2901530588676277,1,210,7242,2281,9313
4223,75,20101.71815762948,0.11612515209981841,1,366,5477,1858,6969
4224,32,33714.91131847126,0.022657306411492724,1,541,5284,2499,7242
4225,18,26946.990120172584,0.06773278618315479,1,1231,6228,1613,6610
4226,21,43333.74869248325,0.06500305239239625,1,1213,8173,2355,9315
4227,50,52275.6843917636,0.12637222021609007,0,17,0,0,-17
4228,70,21302.52250168906,0.0008765475958325778,1,304,22933,2169,24798
4229,27,39943.55235225941,0.04669238740419117,1,282,7202,1433,8353
4230,39,74212.43650636807,0.26003600624523604,1,312,5305,1751,6744
4231,35,24422.695002729022,0.06558103917799196,1,136,7282,3445,10591
4232,22,23710.381211491986,0.126070561958553,1,70,7046,1978,8954
4233,21,27189.49938596908,0.0560266135830671,1,3480,21390,1466,19376
4234,56,25347.26365519557,0.2779855046280948,0,139,0,0,-139
4235,54,31750.544796528975,0.07495020368339358,1,83,25009,2597,27523
4236,70,20541.391075952055,0.1726711971567435,0,64,0,0,-64
4237,35,21193.93843348977,0.1854649572656165,0,46,0,0,-46
4238,38,27338.710622252704,0.04680340352788612,1,666,6028,4145,9507
4239,21,35492.25218079233,0.15069165419746144,0,20,0,0,-20
4240,32,23955.866515988626,0.1327820608430144,1,395,10368,1510,11483
4241,51,26558.60173441977,0.1101585354495783,1,377,10867,1334,11824
4242,33,37729.29272124042,0.2330998335579728,1,158,6388,1805,8035
4243,39,23343.516487506426,0.2520152640530558,1,99,6515,2043,8459
4244,67,27151.921480968726,0.14516671958312322,1,701,14946,1639,15884
4245,19,25130.672071234974,0.03080331075500165,1,474,23661,1752,24939
4246,60,21885.099583790754,0.042046957678741406,1,89,8119,3084,11114
4247,18,31007.732009132444,0.0004005067234233965,1,109,8356,3150,11397
4248,49,32553.841549438963,0.35793221850789186,0,35,0,0,-35
4249,40,23748.22499325333,0.24831485538932413,1,1315,6418,2034,7137
4250,64,32503.060724752828,0.006489845028281033,1,9,9727,1370,11088
4251,75,29667.411553633206,0.10342934292070785,0,66,0,0,-66
4252,21,32755.30072568232,0.14647768663056304,1,2022,9432,1576,8986
4253,26,26379.15595689632,0.0245633877560854,1,901,5684,1691,6474
4254,23,30451.214365095366,0.02727537920355423,1,467,27510,2032,29075
4255,31,28781.5834300333,0.053434330657552646,1,192,11754,2164,13726
4256,25,21617.972922371668,0.060098703786577314,1,294,6225,1451,7382
4257,21,22147.432308775285,0.422938928837687,0,9,0,0,-9
4258,35,28229.1302119546,0.42278829833412906,0,19,0,0,-19
4259,24,21273.306093806503,0.04435992289972179,1,1157,7063,1692,7598
4260,34,23022.19946488699,0.0649434689367739,1,571,6570,1912,7911
4261,21,28025.614694900825,0.0743208166074517,1,66,5439,1501,6874
4262,71,23988.428553441587,0.19567910481395867,1,1049,7164,2255,8370
4263,29,24252.47510274186,0.1623250916341613,0,13,0,0,-13
4264,54,25559.419447277796,0.04613579437953504,1,1002,11900,1573,12471
4265,35,29669.381944341938,0.22802093087785533,0,15,0,0,-15
4266,42,20093.329970009338,0.06029441966697075,1,241,14370,1426,15555
4267,27,39292.25677814006,0.07497097781596021,1,68,8938,1512,10382
4268,45,20997.340928825583,0.00647455647879238,1,41,5277,1917,7153
4269,47,22794.11568142542,0.010214963902723405,1,1125,6021,1592,6488
4270,48,20209.418433915263,0.12185212727976126,1,1321,7541,1871,8091
4271,48,30936.174417011433,0.230588419825531,0,132,0,0,-132
4272,27,22640.73742487708,0.29666002941408887,1,370,5879,2842,8351
4273,46,37832.151462186295,0.24766725827227473,0,45,0,0,-45
4274,66,24894.997522675498,0.2304446003665925,0,85,0,0,-85
4275,19,27357.484084852178,0.037026348985620086,0,28,0,0,-28
4276,18,33573.74642239294,0.11299628856162841,0,1,0,0,-1
4277,28,21266.739075674195,0.04788793915212372,1,1510,5930,1570,5990
4278,37,29417.34206075957,0.06640845232748287,0,22,0,0,-22
4279,36,35639.97766562737,0.0030866437670875263,1,259,5723,6222,11686
4280,39,32076.23781166302,0.3205615771944735,0,5,0,0,-5
4281,41,67975.09800469186,0.020717319731034686,1,1029,5579,1357,5907
4282,22,21153.051344585605,0.07747490782153364,1,1336,17663,1889,18216
4283,52,27614.85190203735,0.20705852139894812,1,206,36161,2838,38793
4284,52,20730.969705203443,0.13416870457233296,1,497,5828,1708,7039
4285,29,20723.65104775763,0.04112811238557896,1,187,5922,1962,7697
4286,21,21787.393617172358,0.03385983882788637,0,10,0,0,-10
4287,29,22302.55604723335,0.011042672462464634,1,695,5558,2085,6948
4288,37,46237.367806617585,0.1097400365616745,1,723,6244,1668,7189
4289,21,21785.043642904966,0.11252600825162427,0,20,0,0,-20
4290,19,27386.377133909093,0.06196971386996125,1,830,6246,2503,7919
4291,37,28235.19940240026,0.05081638837068693,0,15,0,0,-15
4292,65,29176.72835346162,0.37378814333429783,1,223,5857,1970,7604
4293,19,24063.123664565755,0.2833165244571301,1,539,12449,1526,13436
4294,48,24460.08348820935,0.3437413396951347,1,112,8547,2159,10594
4295,34,45140.30834123167,0.11125208331495698,1,215,5796,1955,7536
4296,28,20089.791522819705,0.4656068307124637,0,11,0,0,-11
4297,62,21539.5542294533,0.10285935046714083,1,351,6049,2336,8034
4298,50,27497.353394557176,0.20343971686818163,1,350,6242,1701,7593
4299,19,20340.032417304654,0.08796003809389717,0,13,0,0,-13
4300,19,20477.699789533774,0.06849625056908308,1,133,5746,3500,9113
4301,43,24523.66774732862,0.24120358142909706,0,28,0,0,-28
4302,27,20904.5246878071,0.030425224901284957,1,68,6366,2199,8497
4303,32,27631.290785831887,0.09136615636200679,1,252,7471,1752,8971
4304,19,22943.699173960205,0.3015033580864142,0,33,0,0,-33
4305,39,33279.51075571253,0.22421348900421875,1,1160,6866,7284,12990
4306,41,20056.62055104561,0.09793053001147692,1,297,18205,3544,21452
4307,47,21457.109346207188,0.080368851951041,1,2070,5492,1336,4758
4308,52,28268.012877857767,0.0461985758922266,1,1271,8845,2333,9907
4309,36,49311.14012460416,0.11548569517187156,1,243,8490,1490,9737
4310,28,20857.992784383183,0.01084530946602789,1,204,13293,1702,14791
4311,38,23970.522885471793,0.017792389797305127,1,77,6107,1352,7382
4312,69,22691.874854915928,0.1876444936101573,1,207,5265,1785,6843
4313,37,56075.64070783214,0.2284992112501978,1,432,20568,1576,21712
4314,41,20601.864602784884,0.03129037681623378,1,30,5578,1477,7025
4315,33,32595.469505740264,0.1079957506739731,1,81,5357,1389,6665
4316,75,28210.54362374461,0.2217868626027711,1,207,11360,1491,12644
4317,72,28194.78692868852,0.24695036689694191,0,37,0,0,-37
4318,38,23268.160390767054,0.018161331760293966,1,573,8337,2806,10570
4319,29,23529.39588844479,0.01666022781180776,0,232,0,0,-232
4320,27,20787.997912747756,0.23404684469565515,1,728,5245,1552,6069
4321,54,21305.495745857606,0.42183316172183494,0,63,0,0,-63
4322,67,28474.641778815378,0.2757261392151874,0,7,0,0,-7
4323,53,20152.581540821266,0.3820560785011168,0,8,0,0,-8
4324,60,20908.63440682794,0.06179468839327003,0,12,0,0,-12
4325,24,25563.884747615506,0.004194006685129671,1,965,10367,5649,15051
4326,46,22138.65967358406,0.024060132781036372,1,1601,13863,7447,19709
4327,43,49841.07692044147,0.17900023548788413,1,510,27328,2406,29224
4328,74,124208.54015597873,0.03576216726403585,1,388,5933,1791,7336
4329,43,27941.69497691003,0.06859337701004402,1,403,7562,2182,9341
4330,22,20466.9753633764,0.02178621522478427,0,241,0,0,-241
4331,20,52033.16954373783,0.47104658335991983,0,41,0,0,-41
4332,23,30602.509640271033,0.015053436386406339,1,136,11070,1521,12455
4333,36,24035.421660440144,0.07127023122866959,1,472,14539,2702,16769
4334,74,21749.637964659138,0.02536475794808036,1,160,10885,1879,12604
4335,56,36540.32351798764,0.2151055821214218,0,141,0,0,-141
4336,18,23370.620735157037,0.11734657175043978,1,1003,5344,1683,6024
4337,31,23801.555497122474,0.33466988444195794,0,17,0,0,-17
4338,40,35851.015677554526,0.12138937930557969,0,26,0,0,-26
4339,24,64292.69863143128,0.01339014406177341,1,1113,7147,1516,7550
4340,23,26462.821121709865,0.047299186058517316,1,98,8342,1427,9671
4341,29,20236.97996321367,0.30057307768922187,1,158,5658,1856,7356
4342,50,24993.129339294144,0.06671420892588405,1,128,11127,1400,12399
4343,33,21224.7115963135,0.13170166710810283,1,396,34071,1970,35645
4344,59,22009.91551854272,0.07375223348097498,1,242,8472,1876,10106
4345,46,23232.98662172546,0.0554406181607729,1,1154,5817,1671,6334
4346,47,89130.63747240737,0.1658011597501262,1,304,6691,1894,8281
4347,47,35926.28986676292,0.09476738553323551,1,2496,12924,1375,11803
4348,20,20253.122807226144,0.33295832060390845,1,244,6850,2663,9269
4349,23,26220.456470199195,0.049067797556596085,0,33,0,0,-33
4350,35,22779.89751245576,0.01606607326723032,1,320,9485,1434,10599
4351,23,20583.542257592377,0.3013802528577932,1,237,6751,2167,8681
4352,19,29684.989858256882,0.42455641808444106,0,20,0,0,-20
4353,49,32464.095214551955,0.3865993641985611,0,27,0,0,-27
4354,20,27806.26660778156,0.30136550939597473,1,547,5885,3365,8703
4355,30,28241.69208584872,0.11112184809312371,1,753,50327,1445,51019
4356,23,20248.965947887667,0.0040553759010413,1,453,10988,1938,12473
4357,23,32019.563062420042,0.005187121751338132,1,327,8688,1996,10357
4358,23,34092.07932975721,0.03596897127346279,1,209,9957,1918,11666
4359,59,24137.972287826477,0.3216622141487251,1,88,5877,1648,7437
4360,41,21349.50656581733,0.03321367238710321,1,40,5362,1736,7058
4361,43,40720.153156283006,0.2708155697113242,0,18,0,0,-18
4362,60,30392.28015554837,0.18133037485493375,1,316,9564,2274,11522
4363,74,21818.086210231006,0.33479989607965766,0,7,0,0,-7
4364,47,22899.594790917516,0.15464483044782942,1,1527,10712,2697,11882
4365,54,68229.69806885502,0.21346012661020328,1,107,5467,1404,6764
4366,19,30381.535010226246,0.20345819786270053,0,0,0,0,0
4367,20,51789.79821936513,0.060128464040603215,1,91,6899,1667,8475
4368,38,25609.355421359127,0.016356423812111484,1,730,10550,1541,11361
4369,74,25411.82777556525,0.02541013761029849,1,165,7674,2983,10492
4370,18,24571.643442787998,0.28756354787092575,1,1319,7492,1592,7765
4371,19,23077.05686750548,0.292633696336895,1,1979,7742,1377,7140
4372,62,58868.18459302523,0.005798289793774448,0,10,0,0,-10
4373,53,20252.48054373896,0.0498820312864815,1,102,36971,1909,38778
4374,41,33084.64558599954,0.12056141408187995,1,394,18117,1810,19533
4375,28,31669.199425266488,0.11627338155136463,1,611,6799,1830,8018
4376,29,24550.392031916494,0.10244516644078144,1,1089,5280,2862,7053
4377,35,32134.551312518837,0.06832517368472832,1,1372,5650,1671,5949
4378,59,28370.609170185093,0.12858506498957156,1,117,5430,2158,7471
4379,25,66237.04304440445,0.12256668374525627,0,46,0,0,-46
4380,70,22230.346230463645,0.07324873414476518,1,278,5811,1490,7023
4381,55,22663.330732111903,0.27665462742839164,1,946,7343,1737,8134
4382,47,24590.238100063892,0.09630512140730979,1,48,8503,2397,10852
4383,38,20714.753598855594,0.003190677141217436,1,49,6185,2760,8896
4384,57,20289.625153017143,0.013409079889691882,1,1088,11571,1679,12162
4385,66,24995.14500162959,0.10650172765499491,1,303,11491,1454,12642
4386,35,20053.300363563394,0.15485881377060398,1,1339,7315,1787,7763
4387,72,25702.695774872707,0.017027438038322105,1,819,10017,1890,11088
4388,23,30286.475700922387,0.11654935313113246,0,35,0,0,-35
4389,24,33915.184104638494,0.03814709109531327,1,1353,14887,2004,15538
4390,30,22442.0150430471,0.01307520304953458,1,145,5254,2072,7181
4391,38,114566.78600170996,0.0005141035587010506,1,763,8811,1564,9612
4392,39,20787.420784312628,0.15591666432587484,1,387,14668,1506,15787
4393,35,23589.7599929394,0.13365601561519277,1,644,5777,1782,6915
4394,25,20976.59906781856,0.26151877371339377,1,130,6899,1484,8253
4395,74,20173.079014629846,0.058879146379955005,1,250,9541,1333,10624
4396,52,20284.413138110245,0.033242586829867624,0,17,0,0,-17
4397,29,23392.216155565788,0.2942128638254937,0,213,0,0,-213
4398,39,22084.215267600146,0.1030028977065218,1,127,6559,2286,8718
4399,34,26534.547364190465,0.34547001740954725,1,106,5890,1859,7643
4400,33,26060.23393131566,0.0008860272057272741,1,936,8560,3149,10773
4401,72,22321.63193594864,0.1248889167189782,0,32,0,0,-32
4402,22,33286.03320725155,0.043811078301782234,1,15,5572,1500,7057
4403,21,22103.125087703083,0.030080037663033073,1,878,6036,1992,7150
4404,24,22041.670211982157,0.04076445703548575,1,417,8638,1840,10061
4405,27,101724.79339613578,0.08234276637498311,0,51,0,0,-51
4406,59,29138.440673831094,0.12112588471575644,1,1713,5953,2453,6693
4407,50,29236.23128600353,0.12166486996712705,1,452,14395,2005,15948
4408,39,22124.868641407676,0.009994621963683921,1,154,5754,2213,7813
4409,60,20853.326003848568,0.14015544570193977,1,294,8147,1376,9229
4410,44,20079.44423634856,0.09919471192552216,1,551,6479,1545,7473
4411,21,22954.56489783736,0.17470986730095406,0,12,0,0,-12
4412,37,46323.821887929305,0.030262395833868125,1,926,10182,1458,10714
4413,47,29208.470345725353,0.06495445466908256,1,740,7068,1333,7661
4414,56,47709.93448970153,0.09475291375026831,1,1809,11165,1359,10715
4415,22,21102.086471354345,0.10747715674973385,1,537,6117,3477,9057
4416,33,37387.0596973845,0.41829290817531795,1,323,17285,1759,18721
4417,32,20888.739516723857,0.012618793852748774,1,1464,17873,1401,17810
4418,38,34217.38389341122,0.031579134778766435,1,239,16354,1361,17476
4419,50,26255.863260106224,0.1479003534516003,1,828,6010,2129,7311
4420,61,20385.548004118307,0.010455611773275815,1,353,8622,1384,9653
4421,31,31016.43085762895,0.010413826056413304,1,1546,5935,2604,6993
4422,59,25867.628071693525,0.032322110932721006,1,425,6012,2170,7757
4423,26,32778.85219462354,0.09598591213590636,1,727,8153,1342,8768
4424,31,23764.978362579506,0.04493036957256009,1,660,5616,1576,6532
4425,27,30075.719033018027,0.2023789105646444,1,530,5517,2132,7119
4426,25,35502.95123974789,0.22579397795117281,0,10,0,0,-10
4427,25,38374.118039904344,0.13995119557823585,1,94,6879,1542,8327
4428,21,26786.27317301074,0.05560846836266484,1,769,12637,1642,13510
4429,48,21914.205860049122,0.017033333315579418,1,418,5831,1357,6770
4430,27,140331.32081302238,0.27320369034308795,0,53,0,0,-53
4431,66,31450.628659412592,0.30550530152688693,1,822,5854,1826,6858
4432,21,25117.577485497462,0.1343254881031935,0,1,0,0,-1
4433,25,54573.65156887815,0.26192173719632383,1,570,9586,9901,18917
4434,34,27622.471345225375,0.40921178663483077,1,237,41738,2862,44363
4435,60,26024.60508383115,0.006537225522923669,1,1703,12982,1715,12994
4436,70,26446.122819563243,0.27163577716660336,1,294,7099,1793,8598
4437,26,23293.62112163354,0.09556323274591962,1,428,6274,1663,7509
4438,51,20689.147492945962,0.023995908679897336,1,581,18543,1595,19557
4439,30,21884.04131722704,0.17953789298424308,1,1482,9385,1532,9435
4440,27,20176.3975123306,0.023192087882757704,1,83,5318,1440,6675
4441,44,29489.509041970676,0.35249047536459965,1,144,36342,1506,37704
4442,68,32093.704780525124,0.09263065764438434,1,134,8615,1670,10151
4443,60,133800.5320113275,0.09732121157462943,1,384,6259,1678,7553
4444,51,22441.890970020802,0.0968494043225654,1,285,9440,1363,10518
4445,30,30845.452649542323,0.21052665296085007,1,304,10381,1397,11474
4446,18,21604.114503561406,0.26494107117672305,0,7,0,0,-7
4447,20,20065.90115771162,0.039177325311434,1,3036,5736,1618,4318
4448,35,32340.07887375553,0.029479015935063056,0,20,0,0,-20
4449,23,38783.987391352326,0.07437966835018414,0,11,0,0,-11
4450,68,44452.07165801549,0.06145212233652637,0,46,0,0,-46
4451,57,33108.61966694765,0.17046643229232944,1,315,5845,1792,7322
4452,50,20578.51201034296,0.2840590930980561,0,38,0,0,-38
4453,47,25725.730406368602,0.07462636366359775,1,318,5840,3519,9041
4454,22,24487.707130213494,0.06766802534120787,1,251,9544,2343,11636
4455,26,26139.273898696403,0.15551354641926482,1,42,5715,1531,7204
4456,61,20888.252946932877,0.592688201359584,1,220,8632,1931,10343
4457,19,21849.93525476683,0.1829584824128465,1,75,5570,1608,7103
4458,22,27908.975179635865,0.0810109877459024,1,947,11795,1580,12428
4459,62,21484.75600239728,0.009516911731462727,0,4,0,0,-4
